# Historical data for US500 H4
# timestamp open high low close volume
2025-04-01 15:00 5594.05000 5654.75000 5562.55000 5631.65000 92546
2025-04-01 19:00 5631.75000 5639.65000 5587.85000 5631.15000 70629
2025-04-01 23:00 5632.45000 5655.65000 5623.85000 5626.85000 15528
2025-04-02 03:00 5626.85000 5633.35000 5624.05000 5628.45000 11082
2025-04-02 07:00 5628.55000 5631.45000 5612.85000 5618.25000 21033
2025-04-02 11:00 5617.95000 5624.25000 5574.95000 5587.25000 26943
2025-04-02 15:00 5587.25000 5685.65000 5573.55000 5682.05000 88068
2025-04-02 19:00 5682.15000 5731.75000 5528.55000 5548.25000 92970
2025-04-02 23:00 5501.65000 5516.15000 5446.05000 5492.95000 38983
2025-04-03 03:00 5493.05000 5525.35000 5492.65000 5517.45000 33315
2025-04-03 07:00 5517.55000 5523.05000 5484.65000 5511.25000 40719
2025-04-03 11:00 5511.35000 5516.35000 5459.95000 5461.55000 43330
2025-04-03 15:00 5461.65000 5500.65000 5419.25000 5457.45000 110650
2025-04-03 19:00 5458.25000 5465.05000 5378.75000 5384.35000 86085
2025-04-03 23:00 5385.05000 5396.75000 5369.85000 5385.35000 22294
2025-04-04 03:00 5385.45000 5391.15000 5345.15000 5347.25000 32027
2025-04-04 07:00 5347.35000 5389.15000 5342.70000 5355.05000 50878
2025-04-04 11:00 5355.15000 5360.65000 5176.15000 5265.65000 81982
2025-04-04 15:00 5265.85000 5282.75000 5119.55000 5139.65000 130041
2025-04-04 19:00 5139.75000 5173.65000 5037.95000 5061.25000 113365
2025-04-06 23:00 4899.65000 4906.75000 4799.15000 4897.25000 52789
2025-04-07 03:00 4897.35000 4958.25000 4867.75000 4890.55000 55949
2025-04-07 07:00 4890.65000 4931.65000 4806.35000 4889.85000 73639
2025-04-07 11:00 4889.95000 5003.45000 4858.85000 4975.65000 79732
2025-04-07 15:00 4975.85000 5246.85000 4830.75000 4973.85000 127165
2025-04-07 19:00 4973.35000 5120.75000 4972.85000 5082.25000 111876
2025-04-07 23:00 5088.75000 5137.45000 5080.95000 5104.45000 25462
2025-04-08 03:00 5104.65000 5151.05000 5090.75000 5130.85000 31957
2025-04-08 07:00 5130.45000 5155.95000 5106.25000 5145.05000 45196
2025-04-08 11:00 5144.95000 5212.25000 5117.15000 5188.25000 59828
2025-04-08 15:00 5187.45000 5268.35000 5090.75000 5092.45000 119025
2025-04-08 19:00 5092.25000 5109.95000 4909.55000 4974.55000 109494
2025-04-08 23:00 4975.45000 4977.35000 4885.25000 4896.45000 42672
2025-04-09 03:00 4896.45000 4964.15000 4850.25000 4867.45000 59536
2025-04-09 07:00 4867.65000 5019.95000 4838.35000 4994.55000 69885
2025-04-09 11:00 4994.65000 5007.05000 4867.65000 4928.35000 71152
2025-04-09 15:00 4927.55000 5051.25000 4927.55000 5028.15000 108289
2025-04-09 19:00 5028.15000 5484.35000 4991.05000 5481.85000 119540
2025-04-09 23:00 5469.85000 5494.25000 5441.35000 5462.25000 29912
2025-04-10 03:00 5462.35000 5472.35000 5406.75000 5416.55000 35045
2025-04-10 07:00 5416.75000 5453.95000 5328.65000 5341.65000 57127
2025-04-10 11:00 5341.65000 5395.65000 5329.15000 5353.75000 55765
2025-04-10 15:00 5353.95000 5372.75000 5117.75000 5219.45000 123680
2025-04-10 19:00 5218.75000 5320.35000 5150.45000 5272.95000 113849
2025-04-10 23:00 5269.95000 5297.55000 5174.45000 5198.85000 34314
2025-04-11 03:00 5198.55000 5287.65000 5191.25000 5275.55000 44000
2025-04-11 07:00 5276.25000 5346.25000 5225.95000 5245.45000 64961
2025-04-11 11:00 5245.15000 5326.45000 5235.45000 5275.15000 57992
2025-04-11 15:00 5275.25000 5347.25000 5222.15000 5336.35000 121291
2025-04-11 19:00 5336.45000 5383.95000 5306.75000 5362.85000 95488
2025-04-13 23:00 5434.25000 5434.25000 5379.45000 5395.85000 30504
2025-04-14 03:00 5395.85000 5426.45000 5384.45000 5424.05000 24289
2025-04-14 07:00 5423.95000 5442.85000 5411.15000 5437.05000 32618
2025-04-14 11:00 5437.05000 5451.35000 5413.55000 5449.45000 34040
2025-04-14 15:00 5449.55000 5466.75000 5362.35000 5378.65000 105419
2025-04-14 19:00 5378.65000 5447.45000 5376.15000 5403.15000 82544
2025-04-14 23:00 5399.75000 5406.35000 5381.55000 5402.85000 13975
2025-04-15 03:00 5402.25000 5410.75000 5393.55000 5404.85000 13856
2025-04-15 07:00 5404.55000 5430.85000 5396.15000 5419.95000 27088
2025-04-15 11:00 5420.15000 5427.35000 5382.65000 5403.35000 35434
2025-04-15 15:00 5403.65000 5453.25000 5401.85000 5410.85000 91267
