# Historical data for AUDUSD D1
# timestamp open high low close volume
2025-01-07 23:00 0.62283 0.62414 0.61868 0.62155 131356
2025-01-08 23:00 0.62064 0.62158 0.61714 0.61952 89379
2025-01-09 23:00 0.61950 0.62054 0.61388 0.61409 139573
2025-01-12 23:00 0.61452 0.61769 0.61304 0.61762 125409
2025-01-13 23:00 0.61714 0.62067 0.61654 0.61938 135429
2025-01-14 23:00 0.61933 0.62459 0.61806 0.62265 110543
2025-01-15 23:00 0.62216 0.62456 0.61890 0.62121 125151
2025-01-16 23:00 0.62084 0.62266 0.61638 0.61908 109057
2025-01-19 23:00 0.61949 0.62859 0.61870 0.62729 118352
2025-01-20 23:00 0.62684 0.62882 0.62075 0.62711 147455
2025-01-21 23:00 0.62694 0.62948 0.62523 0.62728 121902
2025-01-22 23:00 0.62716 0.62990 0.62545 0.62838 119927
2025-01-23 23:00 0.62840 0.63300 0.62780 0.63113 129520
2025-01-26 23:00 0.63005 0.63071 0.62741 0.62918 145009
2025-01-27 23:00 0.62896 0.62929 0.62358 0.62518 123791
2025-01-28 23:00 0.62496 0.62552 0.62093 0.62313 113478
2025-01-29 23:00 0.62266 0.62428 0.61981 0.62089 110201
2025-01-30 23:00 0.62054 0.62621 0.62007 0.62074 140518
2025-02-02 23:00 0.61564 0.62368 0.60870 0.62201 226096
2025-02-03 23:00 0.62222 0.62615 0.61701 0.62550 137790
2025-02-04 23:00 0.62518 0.62962 0.62395 0.62844 114444
2025-02-05 23:00 0.62835 0.62875 0.62546 0.62829 93635
2025-02-06 23:00 0.62688 0.63000 0.62525 0.62697 124819
2025-02-09 23:00 0.62390 0.62867 0.62362 0.62763 100591
2025-02-10 23:00 0.62733 0.63011 0.62598 0.62940 93780
2025-02-11 23:00 0.62918 0.63087 0.62344 0.62786 131393
2025-02-12 23:00 0.62789 0.63221 0.62541 0.63176 137917
2025-02-13 23:00 0.63150 0.63670 0.63097 0.63497 115066
2025-02-16 23:00 0.63468 0.63731 0.63438 0.63565 87711
2025-02-17 23:00 0.63508 0.63671 0.63339 0.63508 98301
2025-02-18 23:00 0.63481 0.63694 0.63359 0.63442 98364
2025-02-19 23:00 0.63420 0.64035 0.63272 0.64003 115568
2025-02-20 23:00 0.63913 0.64079 0.63474 0.63546 117956
2025-02-23 23:00 0.63584 0.63916 0.63435 0.63484 130352
2025-02-24 23:00 0.63494 0.63557 0.63215 0.63432 132776
2025-02-25 23:00 0.63408 0.63531 0.62952 0.63041 132804
2025-02-26 23:00 0.63014 0.63138 0.62313 0.62352 145831
2025-02-27 23:00 0.62332 0.62377 0.61917 0.62052 147313
2025-03-02 23:00 0.62135 0.62540 0.62031 0.62245 147339
2025-03-03 23:00 0.62181 0.62711 0.61864 0.62704 206208
2025-03-04 23:00 0.62616 0.63418 0.62333 0.63341 183858
2025-03-05 23:00 0.63225 0.63634 0.63205 0.63321 179821
2025-03-06 23:00 0.63221 0.63371 0.62815 0.63053 176091
2025-03-09 22:00 0.63075 0.63304 0.62638 0.62766 159015
2025-03-10 22:00 0.62775 0.63109 0.62582 0.62977 179780
2025-03-11 22:00 0.62973 0.63223 0.62757 0.63194 147649
2025-03-12 22:00 0.63190 0.63334 0.62686 0.62822 136480
2025-03-13 22:00 0.62832 0.63307 0.62754 0.63237 129770
2025-03-16 22:00 0.63176 0.63902 0.63174 0.63819 106267
2025-03-17 22:00 0.63818 0.63902 0.63434 0.63599 94639
2025-03-18 22:00 0.63605 0.63659 0.63185 0.63567 114341
2025-03-19 22:00 0.63563 0.63631 0.62705 0.63026 122025
2025-03-20 22:00 0.62978 0.63055 0.62573 0.62710 95809
2025-03-23 22:00 0.62693 0.63046 0.62671 0.62841 97321
2025-03-24 22:00 0.62782 0.63247 0.62756 0.63018 86115
2025-03-25 22:00 0.62975 0.63299 0.62777 0.62982 103902
2025-03-26 22:00 0.62960 0.63176 0.62786 0.63021 108609
2025-03-27 22:00 0.62979 0.63114 0.62776 0.62834 93745
2025-03-30 23:00 0.62857 0.62999 0.62181 0.62464 122111
2025-03-31 23:00 0.62436 0.62825 0.62311 0.62773 118666
2025-04-01 23:00 0.62758 0.63405 0.62565 0.62979 108112
2025-04-02 23:00 0.62878 0.63884 0.62254 0.63282 231058
2025-04-03 23:00 0.63191 0.63312 0.59860 0.60381 284344
2025-04-04 23:00 0.60376 0.60376 0.60376 0.60376 2
2025-04-06 23:00 0.59967 0.61275 0.59306 0.59841 401574
2025-04-07 23:00 0.59755 0.60847 0.59462 0.59555 284239
2025-04-08 23:00 0.59535 0.61751 0.59131 0.61509 326606
2025-04-09 23:00 0.61465 0.62488 0.61154 0.62222 305168
2025-04-10 23:00 0.62245 0.62995 0.61803 0.62846 333827
2025-04-13 23:00 0.62964 0.63421 0.62746 0.63263 202086
2025-04-14 23:00 0.63229 0.63825 0.63153 0.63432 162843
2025-04-15 23:00 0.63449 0.63908 0.63218 0.63711 165370
2025-04-16 23:00 0.63649 0.63933 0.63327 0.63910 140524
