# Historical data for USDJPY M15
# timestamp open high low close volume
2025-04-16 06:15 142.53200 142.62000 142.52800 142.59100 1622
2025-04-16 06:30 142.59200 142.66700 142.56900 142.58900 1932
2025-04-16 06:45 142.60100 142.62500 142.54900 142.62200 2171
2025-04-16 07:00 142.62400 142.66400 142.51100 142.52200 3178
2025-04-16 07:15 142.52200 142.52200 142.36400 142.36800 2886
2025-04-16 07:30 142.36200 142.37300 142.25000 142.27900 3368
2025-04-16 07:45 142.28000 142.35800 142.09700 142.13600 3097
2025-04-16 08:00 142.14700 142.39000 142.09600 142.30900 3702
2025-04-16 08:15 142.31000 142.44900 142.26700 142.36100 3025
2025-04-16 08:30 142.35700 142.43800 142.28400 142.41500 3192
2025-04-16 08:45 142.41600 142.50400 142.35400 142.40700 2894
2025-04-16 09:00 142.40700 142.45300 142.23000 142.30400 3380
2025-04-16 09:15 142.30300 142.30500 142.09400 142.11400 3566
2025-04-16 09:30 142.11300 142.24700 142.08900 142.17400 3389
2025-04-16 09:45 142.17300 142.21800 142.03300 142.08900 3110
2025-04-16 10:00 142.09500 142.24000 142.06300 142.22600 3593
2025-04-16 10:15 142.22600 142.94600 142.14700 142.54300 4158
2025-04-16 10:30 142.54100 142.85600 142.45400 142.77500 6289
2025-04-16 10:45 142.77600 142.78900 142.52400 142.61600 4608
2025-04-16 11:00 142.62200 142.73500 142.48300 142.72100 3800
2025-04-16 11:15 142.72200 142.77800 142.66900 142.72000 3232
2025-04-16 11:30 142.72100 142.84100 142.63300 142.81100 2991
2025-04-16 11:45 142.80800 142.87300 142.75000 142.82700 2820
2025-04-16 12:00 142.82600 142.91100 142.72600 142.73400 2721
2025-04-16 12:15 142.73300 142.83900 142.61700 142.68400 2758
2025-04-16 12:30 142.68500 142.70700 142.60200 142.65400 2159
2025-04-16 12:45 142.65500 142.79200 142.65500 142.79200 2061
2025-04-16 13:00 142.79000 142.80800 142.68800 142.76700 2674
2025-04-16 13:15 142.76600 142.76600 142.62000 142.62500 2115
2025-04-16 13:30 142.62600 142.70800 142.61500 142.66600 1983
2025-04-16 13:45 142.66700 142.73700 142.62300 142.65200 2741
2025-04-16 14:00 142.64900 142.78100 142.59500 142.59600 3020
2025-04-16 14:15 142.59500 142.66900 142.55500 142.60800 2947
2025-04-16 14:30 142.60000 142.74100 142.43200 142.44900 4859
2025-04-16 14:45 142.44800 142.74000 142.43300 142.63500 4073
2025-04-16 15:00 142.63600 142.68500 142.50400 142.58000 3929
2025-04-16 15:15 142.58000 142.60800 142.39800 142.43900 3595
2025-04-16 15:30 142.43800 142.62500 142.43500 142.50500 5219
2025-04-16 15:45 142.50400 142.60500 142.41400 142.43300 4793
2025-04-16 16:00 142.42300 142.50800 142.31400 142.49400 4592
2025-04-16 16:15 142.49500 142.60500 142.44400 142.56200 3932
2025-04-16 16:30 142.56300 142.70400 142.53100 142.65800 3935
2025-04-16 16:45 142.65700 142.67400 142.46800 142.50000 4263
2025-04-16 17:00 142.50100 142.67000 142.48500 142.62500 3755
2025-04-16 17:15 142.62600 142.85500 142.60600 142.77000 3586
2025-04-16 17:30 142.76900 142.78200 142.61900 142.63600 3248
2025-04-16 17:45 142.63700 142.68200 142.55800 142.57100 3084
2025-04-16 18:00 142.56900 142.57800 142.50700 142.54500 3337
2025-04-16 18:15 142.54500 142.63700 142.54500 142.60600 2586
2025-04-16 18:30 142.60200 142.61000 142.48400 142.57300 2732
2025-04-16 18:45 142.57400 142.58300 142.52900 142.54200 2810
2025-04-16 19:00 142.54300 142.60800 142.51400 142.57600 2793
2025-04-16 19:15 142.57700 142.66500 142.57200 142.59600 2319
2025-04-16 19:30 142.58600 142.68800 142.33500 142.35100 5138
2025-04-16 19:45 142.35300 142.42400 142.30300 142.34600 4737
2025-04-16 20:00 142.34900 142.43700 142.23100 142.36300 4624
2025-04-16 20:15 142.36400 142.39100 142.24300 142.34800 4211
2025-04-16 20:30 142.34800 142.35100 142.17400 142.20100 3645
2025-04-16 20:45 142.20200 142.21000 142.06300 142.09400 3493
2025-04-16 21:00 142.09300 142.12300 141.78700 141.93800 3654
2025-04-16 21:15 141.93900 141.95300 141.63800 141.83400 3709
2025-04-16 21:30 141.83700 141.94500 141.81900 141.93100 3803
2025-04-16 21:45 141.92300 142.10600 141.90800 142.10400 3281
2025-04-16 22:00 142.10500 142.15400 142.01900 142.15200 1862
2025-04-16 22:15 142.15300 142.19500 142.07400 142.07500 1506
2025-04-16 22:30 142.07400 142.14400 142.02400 142.02900 1009
2025-04-16 22:45 142.02900 142.03000 141.79200 141.84400 1040
2025-04-16 23:00 141.73700 141.79400 141.69500 141.74500 203
2025-04-16 23:15 141.73800 141.73800 141.59800 141.66800 327
2025-04-16 23:30 141.70900 141.72100 141.67600 141.71600 175
2025-04-16 23:45 141.71200 141.73500 141.67700 141.70500 239
2025-04-17 00:00 141.70400 141.90200 141.66800 141.89400 857
2025-04-17 00:15 141.89400 141.93500 141.86300 141.87500 1489
2025-04-17 00:30 141.87400 141.91500 141.82600 141.83200 1329
2025-04-17 00:45 141.83200 141.95100 141.81700 141.83800 1276
2025-04-17 01:00 141.83700 141.94300 141.75400 141.82700 2335
2025-04-17 01:15 141.82700 141.89100 141.78700 141.79300 1647
2025-04-17 01:30 141.79400 141.79400 141.60700 141.74700 2841
2025-04-17 01:45 141.74500 141.96000 141.69500 141.92300 3321
2025-04-17 02:00 141.91900 142.56200 141.84200 142.20600 5427
2025-04-17 02:15 142.21300 142.33100 142.16400 142.32800 4549
2025-04-17 02:30 142.32700 142.46200 142.25700 142.44600 4072
2025-04-17 02:45 142.44600 142.59800 142.37200 142.57800 4807
2025-04-17 03:00 142.57700 142.69800 142.52900 142.61800 4097
2025-04-17 03:15 142.62100 142.79000 142.50400 142.78100 3339
2025-04-17 03:30 142.77100 142.85800 142.69700 142.83400 3630
2025-04-17 03:45 142.83900 142.84300 142.65000 142.71100 3464
2025-04-17 04:00 142.71300 142.72400 142.59600 142.64600 2799
2025-04-17 04:15 142.64500 142.65600 142.51700 142.58400 2542
2025-04-17 04:30 142.59200 142.60400 142.38100 142.47800 2548
2025-04-17 04:45 142.48000 142.58600 142.45300 142.55300 2314
2025-04-17 05:00 142.55200 142.59700 142.51400 142.53300 1839
2025-04-17 05:15 142.53300 142.53600 142.42700 142.51600 2077
2025-04-17 05:30 142.51400 142.56400 142.47200 142.55300 2028
2025-04-17 05:45 142.55300 142.63600 142.53300 142.60500 2019
2025-04-17 06:00 142.60500 142.65200 142.57500 142.62100 1461
2025-04-17 06:15 142.62200 142.64600 142.58500 142.63400 1332
2025-04-17 06:30 142.63500 142.67500 142.60200 142.64600 1819
2025-04-17 06:45 142.64200 142.68800 142.60600 142.66500 1599
2025-04-17 07:00 142.66400 142.66400 142.48400 142.51400 1972
