# Historical data for US30 D1
# timestamp open high low close volume
2025-01-07 23:00 42521.00000 42672.00000 42325.00000 42615.00000 120508
2025-01-08 23:00 42600.00000 42641.00000 42460.00000 42559.00000 23991
2025-01-09 23:00 42536.00000 42654.00000 41839.00000 41962.00000 135909
2025-01-12 23:00 41976.00000 42330.00000 41733.00000 42325.00000 131932
2025-01-13 23:00 42348.00000 42592.00000 42141.00000 42582.00000 113417
2025-01-14 23:00 42576.00000 43342.00000 42527.00000 43256.00000 81271
2025-01-15 23:00 43236.00000 43320.00000 43037.00000 43081.00000 99422
2025-01-16 23:00 43107.00000 43635.00000 43090.00000 43447.00000 74662
2025-01-19 23:00 43488.00000 43788.00000 43420.00000 43635.00000 36561
2025-01-20 23:00 43689.00000 44062.00000 43282.00000 44039.00000 88802
2025-01-21 23:00 44006.00000 44192.00000 43978.00000 44130.00000 54200
2025-01-22 23:00 44148.00000 44549.00000 44104.00000 44524.00000 48047
2025-01-23 23:00 44510.00000 44557.00000 44308.00000 44372.00000 57779
2025-01-26 23:00 44247.00000 44738.00000 43821.00000 44699.00000 139214
2025-01-27 23:00 44686.00000 44970.00000 44553.00000 44824.00000 88597
2025-01-28 23:00 44823.00000 44961.00000 44569.00000 44772.00000 84007
2025-01-29 23:00 44745.00000 45017.00000 44612.00000 44891.00000 84571
2025-01-30 23:00 44919.00000 45050.00000 44481.00000 44520.00000 90963
2025-02-02 23:00 44206.00000 44658.00000 43807.00000 44586.00000 168925
2025-02-03 23:00 44651.00000 44663.00000 44202.00000 44516.00000 98324
2025-02-04 23:00 44498.00000 44918.00000 44331.00000 44907.00000 72227
2025-02-05 23:00 44892.00000 45041.00000 44523.00000 44657.00000 66126
2025-02-06 23:00 44663.00000 44834.00000 44261.00000 44294.00000 98234
2025-02-09 23:00 44142.00000 44605.00000 44135.00000 44456.00000 59387
2025-02-10 23:00 44437.00000 44636.00000 44283.00000 44591.00000 61060
2025-02-11 23:00 44595.00000 44623.00000 44079.00000 44393.00000 84575
2025-02-12 23:00 44401.00000 44770.00000 44253.00000 44721.00000 80627
2025-02-13 23:00 44692.00000 44744.00000 44457.00000 44503.00000 53673
2025-02-16 23:00 44526.00000 44663.00000 44509.00000 44647.00000 10007
2025-02-17 23:00 44623.00000 44647.00000 44303.00000 44537.00000 56182
2025-02-18 23:00 44542.00000 44628.00000 44301.00000 44567.00000 52146
2025-02-19 23:00 44582.00000 44592.00000 43943.00000 44161.00000 69699
2025-02-20 23:00 44156.00000 44241.00000 43328.00000 43394.00000 97984
2025-02-23 23:00 43489.00000 43748.00000 43356.00000 43503.00000 105022
2025-02-24 23:00 43503.00000 43761.00000 43266.00000 43664.00000 130857
2025-02-25 23:00 43681.00000 43858.00000 43261.00000 43427.00000 111394
2025-02-26 23:00 43418.00000 43888.00000 43218.00000 43256.00000 145028
2025-02-27 23:00 43279.00000 43858.00000 43080.00000 43766.00000 150649
2025-03-02 23:00 43806.00000 44045.00000 42914.00000 43252.00000 158802
2025-03-03 23:00 43268.00000 43292.00000 42352.00000 42765.00000 219284
2025-03-04 23:00 42793.00000 43125.00000 42404.00000 42978.00000 203912
2025-03-05 23:00 42999.00000 43031.00000 42363.00000 42598.00000 185246
2025-03-06 23:00 42596.00000 42889.00000 42154.00000 42749.00000 197267
2025-03-09 22:00 42491.00000 42651.00000 41606.00000 41945.00000 199426
2025-03-10 22:00 41906.00000 42073.00000 41167.00000 41423.00000 233688
2025-03-11 22:00 41506.00000 41974.00000 41003.00000 41318.00000 172891
2025-03-12 22:00 41372.00000 41443.00000 40653.00000 40852.00000 179899
2025-03-13 22:00 40931.00000 41510.00000 40897.00000 41402.00000 133354
2025-03-16 22:00 41279.00000 42014.00000 41211.00000 41849.00000 115921
2025-03-17 22:00 41883.00000 41886.00000 41397.00000 41574.00000 124973
2025-03-18 22:00 41581.00000 42186.50000 41505.50000 41972.50000 112823
2025-03-19 22:00 42035.50000 42243.50000 41672.50000 41956.50000 124559
2025-03-20 22:00 41950.50000 41992.50000 41400.50000 41976.50000 127964
2025-03-23 22:00 42145.50000 42638.50000 42134.50000 42557.50000 72004
2025-03-24 22:00 42534.50000 42692.50000 42435.50000 42594.50000 68517
2025-03-25 22:00 42590.50000 42819.50000 42317.50000 42407.50000 91006
2025-03-26 22:00 42305.50000 42561.50000 42148.50000 42306.50000 119306
2025-03-27 22:00 42281.50000 42354.50000 41401.50000 41401.50000 118420
2025-03-30 23:00 41322.50000 42137.50000 41143.50000 41934.50000 151479
2025-03-31 23:00 41932.50000 42138.50000 41500.50000 41954.50000 161182
2025-04-01 23:00 41950.50000 42566.50000 41607.50000 41763.50000 165469
2025-04-02 23:00 41511.50000 41543.50000 40378.50000 40404.50000 248221
2025-04-03 23:00 40406.50000 40476.50000 38035.50000 38170.50000 330778
2025-04-06 23:00 37411.50000 39205.50000 36480.50000 38234.50000 352811
2025-04-07 23:00 38278.50000 39441.50000 37090.50000 37543.50000 305962
2025-04-08 23:00 37546.50000 40829.50000 36679.50000 40807.50000 350023
2025-04-09 23:00 40711.50000 40909.50000 38400.50000 39555.50000 341258
2025-04-10 23:00 39593.50000 40404.50000 39008.50000 40228.50000 320022
2025-04-13 23:00 40501.50000 40791.50000 39877.50000 40469.50000 206159
2025-04-14 23:00 40436.50000 40788.50000 40299.50000 40322.50000 180321
2025-04-15 23:00 40155.50000 40501.50000 39375.50000 39621.50000 208738
2025-04-16 23:00 39698.50000 40093.50000 38935.50000 39210.50000 203810
